PostCodes,eff
BE42 - GBWA,1.606971548846546
HU82 - FR52,1.607087456761645
BE15 - IT25,1.6071914528914635
SE84 - SE41,1.607421032930683
DE - IT,1.6075732150340023
DK46 - NO28,1.6076423523818242
FR38 - CH68,1.6078342311876022
SE26 - NO05,1.6079892521134007
DK49 - NO46,1.6080250439350776
DE47 - DK83,1.6086133272274326
ES31 - FR80,1.60871344306733
NO61 - SE61,1.608767426950134
NO55 - SE77,1.6088688549381471
DE59 - DE40,1.608881650590062
SE55 - NO43,1.6090359419939688
NL26 - DE96,1.6094207129864766
DE74 - IT47,1.6094949388512154
DE39 - IT37,1.6095057974781697
NO54 - NO70,1.6095567845103835
FR59 - FR34,1.609807507723997
DK48 - NO14,1.6098192904608752
DE35 - FR76,1.6098967068919423
LU53 - CH47,1.6099679677982335
IT45 - DE74,1.6100146356180478
HU20 - DE30,1.610140902946504
NO16 - NO66,1.6102117586053857
CZ27 - IT48,1.6103921123670908
BE32 - LT21,1.6106891808087929
NL54 - CH56,1.6108388728618057
DE47 - IT37,1.6108412548466027
PL18 - NL53,1.6109163055065419
NL44 - FR94,1.6109213973386667
IT75 - IT37,1.6109651828674258
PL05 - LV50,1.611063955456099
DE90 - DE30,1.6110948960607498
NL26 - ES08,1.6112484731894
FR10 - FR83,1.6114685891351466
DE97 - FR37,1.6119585933320415
BE87 - GBLS,1.6122069449051655
BE91 - FR37,1.6123950237595142
NL31 - DK50,1.6130231216161777
GR18 - IT20,1.6130670889426482
PL72 - ES45,1.6130711828489859
DE54 - LT13,1.6131168711637471
DE39 - IT04,1.61348787942876
GBOL - FR91,1.6135457555984936
DK47 - EE11,1.6136540999864877
SE76 - SE41,1.613981392086473
SE47 - NO43,1.6139892978775485
NL - FR,1.614098298654635
IT37 - DE46,1.6143568410114972
DE48 - LV21,1.6144793235937493
DK26 - SE74,1.6145638248680498
SE41 - NO52,1.6146349470308012
GBBS - FR91,1.6147281172134356
LT78 - FR59,1.6153141557399984
NO36 - DK34,1.6153779166279716
NL29 - IT37,1.6154701453605724
SE54 - NO25,1.6157977592769217
LVLV - IT17,1.6158765874543954
FR80 - FR77,1.6160541140992832
NL43 - ES46,1.6161280173709214
NL43 - ES08,1.6162108566554587
IT10 - IT13,1.616285397280286
LVLV - CZ59,1.616389542503278
BE75 - LV37,1.6164513891841388
LV31 - BE17,1.6169165490210522
BE91 - IT12,1.617340024451349
IT37 - DE96,1.6175269428494123
NL88 - ES08,1.6177004266557755
EE87 - NL28,1.6178439176441544
SE64 - NO70,1.6181395643008933
DE53 - DE33,1.6183169918183988
FR62 - GBOL,1.6188167928503487
LV10 - BE96,1.6188488950577766
DE01 - IT37,1.618948055498438
SE46 - NO75,1.6190286394273383
NO68 - SE60,1.619407884185924
BE17 - FR85,1.6194140461613253
DK49 - NO23,1.619493607775386
NO1 - SE41,1.6196187950382097
DK44 - DK26,1.6197334461295947
FR85 - FR84,1.6198453362768435
LV53 - CZ67,1.61988964287226
NO64 - NO20,1.6199590656557834
DE36 - DE99,1.6203110045349531
DK87 - NO70,1.6204356877539186
DE53 - FR84,1.6204947964886423
EE72 - BE93,1.620643997624334
DK55 - NO67,1.6207854122783862
DK70 - SE29,1.6208851803355364
SE - FR,1.6208975093703644
SE46 - NO03,1.6208991154065446
DE19 - DE01,1.6210498000930482
SE45 - NO67,1.6213128255993852
BE87 - GBM1,1.621463785637764
DK60 - NL69,1.6214771739159213
NL39 - GBPE,1.6215499175978683
FR62 - NL51,1.6217330890195985
GBPA - BE77,1.621871058404315
DE47 - IT41,1.6223208737859234
NO17 - NO61,1.6225741813615802
NO70 - DK70,1.6226164026745864
NO33 - NO30,1.6226312154393316
SE41 - NO59,1.6227755223194815
LVLV - IT26,1.6229819802610082
FR60 - FR83,1.62300142479939
DE37 - DE06,1.6231068685843935
CZ25 - LVLV,1.6232985933480324
NL53 - IT02,1.6233620273794729
NL11 - BE70,1.6234147045515976
DE13 - FR94,1.6236206979148786
DK94 - NO20,1.6237267706212746
NL19 - FR45,1.6237633281097719
AT24 - DE42,1.6237646582880019
FR28 - CH34,1.6240190433372035
NO42 - NO70,1.6242235381466568
NO30 - SE23,1.62425038729063
DE51 - DE65,1.6243313246835172
BE20 - NL29,1.624492343553032
FR22 - DE48,1.6245628600121826
DE49 - ES28,1.6247198121798754
DE44 - DE64,1.6249328392477724
NL60 - DE01,1.624959952817217
NL74 - NL66,1.624964000865028
NL58 - FR49,1.6251142254854518
SE31 - NO70,1.6251327159285054
DE65 - DE64,1.6251610770533613
DE31 - IT37,1.6254475176552325
FR50 - GBPO,1.625660222431526
BE42 - GBL3,1.6258301231589791
ES - FR,1.6261464391865608
DE64 - DE67,1.6262623107861707
ES43 - ES08,1.6263240951700857
BE91 - CH32,1.626392892618373
DE79 - AT11,1.626404141925258
NO68 - SE73,1.6264775545354977
NO65 - SE61,1.6267146368784147
FR35 - DE87,1.6267519080794872
IT21 - BE31,1.6267561845425706
CZ37 - FR45,1.6268274514388619
DE41 - FR72,1.6268554696603557
DE91 - DE90,1.6270051513876211
PL74 - NL96,1.6270404497063633
NO22 - NO40,1.6270607437584272
DE74 - DK50,1.6270769481396907
DE27 - ES28,1.6272120583027263
FR91 - FR95,1.6272717714005467
GBHR - NL54,1.6277002697732208
BE89 - FR66,1.6277590848379628
DE41 - DE53,1.6277676222865596
NO17 - NO60,1.6280098133423924
FR13 - FR69,1.6282901789963984
BE38 - LT65,1.628306472538592
CZ74 - BE83,1.6285219553105443
BE85 - GBM6,1.62893658321383
LV21 - NL73,1.6289610140364756
SE50 - NO40,1.6291771800111603
IT12 - CZ25,1.6293114095993222
NO37 - SE61,1.629362766249877
NL83 - ES18,1.6300636828162944
NO16 - NO60,1.6300909283662544
DE37 - LT02,1.6302594149342238
SK83 - DE65,1.6304116643769817
DE67 - DE65,1.6306791003160157
NO60 - NO20,1.6309602652736728
DK70 - NO68,1.6310733118455913
DK26 - NO40,1.6311513748066335
SE21 - FR38,1.6313529146599208
FR38 - FR38,1.6313586156186621
DE21 - DE28,1.6314631876620178
IT29 - IT20,1.631472584011505
BE99 - GBYO,1.631733765186236
PL43 - NL41,1.6319303043545477
DE65 - DE47,1.6320891098814918
DE26 - IT38,1.6323542322271398
SE30 - NO45,1.6324000255215507
PL70 - FR59,1.63241790632024
FR49 - LU53,1.6325015414785
DE - LT,1.632526887388715
DE13 - DE14,1.6326059804711623
SI - DE,1.632613073321156
CH68 - FR59,1.6326220116114807
DE27 - ES46,1.6327062548782572
DE - LV,1.6328124038226879
DE31 - IT84,1.6329173650270858
NO72 - NO01,1.6329641189393835
DE47 - DE47,1.6332454161217065
FR14 - DE44,1.6333654569102811
FR59 - DE86,1.6335870496209428
SE41 - NO66,1.6336549604950954
IT37 - DE76,1.6336919301873603
DE54 - DK60,1.6343373397485126
IT12 - DE30,1.6346931093575228
DE21 - DE24,1.6347171823072835
BE87 - GBYO,1.6348816934572619
FR71 - FR38,1.6349301927590143
ES08 - ES46,1.6350052879162442
CZ - BE,1.6350427108078145
FR13 - CH12,1.6350793844179319
EE42 - DE54,1.635095979283243
DE35 - DE35,1.63517532144522
NO43 - SE50,1.6355001577669523
BE31 - AT44,1.6356619503115786
BE91 - FR85,1.6357534515485
LVLV - DE51,1.6357723715356915
LV41 - DE26,1.6358375558386464
LV21 - LVLV,1.6361566013822175
NL48 - FR94,1.6362072406355754
IT46 - DE74,1.6364057416935707
IT24 - IT29,1.636490291051405
DE26 - ES08,1.636494421268598
NO43 - SE58,1.6365453908527683
FR95 - FR01,1.636629790234525
IT84 - DE30,1.636748509711041
BE34 - LT65,1.6369811273410306
NL56 - FR38,1.6370416520421958
CH43 - SI10,1.637043657703736
DE14 - LV10,1.6376622466881807
BE77 - GBWA,1.637751831913853
DE27 - DE85,1.6379003730424995
NO20 - NO52,1.6379352334409427
NL81 - DE72,1.6382194220130548
FR91 - IT44,1.6384246283412802
LVLV - IT35,1.6386182448398077
NO65 - DK62,1.6387542524470058
DE24 - DE88,1.6388285851434077
PL80 - NL46,1.6388381583747604
BE - CZ,1.6388386468255771
BE21 - FR14,1.6388503844095057
DK49 - NO14,1.6389091542045644
FR74 - DE51,1.638921213305908
NL48 - GBYO,1.6393882991610582
SE78 - NO70,1.639442547771971
NL50 - FR44,1.639474808145165
SE61 - NO61,1.6398025292516907
DE49 - ES04,1.6400794706135629
DE52 - DE41,1.640192072354997
IT37 - DE71,1.640253144542238
DE36 - SK92,1.6405474734430887
BE70 - NL11,1.6405540945960364
FR77 - CH12,1.6406406346397853
DE39 - IT12,1.6407062131832182
FR71 - FR69,1.6408696648573533
LVLV - DE44,1.6409118041915638
DE14 - DE14,1.6409931138734373
SE61 - NO70,1.6410857110319654
DE31 - IT25,1.6410873908777497
FR91 - FR45,1.6411641026200214
SE61 - NO55,1.6412427989232672
SE61 - NO43,1.6415856936528186
DE93 - DK63,1.6416470010660194
DE82 - CH34,1.6420388563061432
DE31 - IT48,1.642051544617572
DE26 - FR69,1.642136131067834
DE37 - BE06,1.6424192734699028
FR14 - IT24,1.6424968614073387
DE63 - ES28,1.6426126915953616
LV21 - NL30,1.6427757109958654
NL70 - ES17,1.642810713965095
BE23 - GBS4,1.6428310456605641
NO62 - DK70,1.6430296502103616
NL30 - ES46,1.6430456037882915
GBWA - FR59,1.6430880167117183
SE79 - SE41,1.6432438990572584
SK90 - DE29,1.643554190607732
PL41 - PL44,1.6436167240074195
SE41 - NO63,1.643714379067818
FR21 - CH41,1.6439300712409224
CH - SI,1.643971326353446
NO54 - NO61,1.644041731400777
NL75 - DK95,1.6440454027608176
GBBB - FR62,1.6441564394090096
FR45 - IT20,1.6444588818113912
NO20 - NO43,1.6445731062939593
DE68 - LV21,1.6446058802528831
FR53 - LU53,1.6446682415871912
DK55 - NO68,1.6447690260674173
HU22 - AT23,1.6448859941412906
DE27 - ES25,1.6449276035786242
DE56 - LU32,1.6450180769156764
NL84 - DE01,1.6452537108289715
LV21 - DK54,1.6453855307131176
LV51 - BE08,1.645389711332325
IT37 - DE74,1.645597881520905
SE41 - NO70,1.6456953769431455
DE56 - DE56,1.6457151678260102
DE27 - ES22,1.6458819733742767
NO70 - SE31,1.6458925569565774
CZ25 - DE79,1.6459795512927224
LV - SK,1.6460583530076738
ES45 - ES45,1.6460977908657743
DE64 - FR62,1.6462480771342247
NL99 - NL14,1.6462491884402302
DE49 - ES44,1.6463539892652348
DE41 - LV10,1.6464000346548742
NL - ES,1.6465016060954833
DE19 - FR62,1.6465441598140844
DE47 - DE63,1.6465839050803446
DE49 - ES40,1.6468356182872648
NO54 - SE61,1.6469434693844407
LVLV - DE27,1.647413844427195
IT47 - CZ25,1.6474246507021832
LV21 - DE47,1.6474929764605981
DE59 - DE37,1.6477538515045642
DE45 - LT02,1.6479612780720982
NL39 - ES08,1.6480143812929238
NO20 - FI01,1.648039803601467
FR91 - GBTN,1.6480735842004495
NO16 - NO62,1.6481851810655228
CZ74 - DE65,1.6482758364948256
DE24 - FR59,1.6483235852595015
DE45 - DE59,1.6483700227090627
DE28 - FR78,1.648419358591845
FI33 - LU53,1.6484941093601269
LVLV - IT12,1.6485150726231872
LV21 - DK60,1.648695714755897
NL53 - DE92,1.648720952268451
EE - DE,1.6487725457580382
NO76 - NO50,1.6489897928090909
CZ74 - BE22,1.648992270410996
DE23 - LT11,1.649126125411548
LVLV - CZ50,1.6493192849453284
NL17 - ES50,1.6493220415098302
DE29 - CH56,1.6493339499244426
NL43 - DE47,1.6494959229626744
EE76 - NL66,1.6495470924399607
LT42 - IT25,1.6496857326158185
NL60 - DK46,1.6497210725114915
LVLV - LU49,1.6498814768971783
BE17 - IT25,1.6504320725359065
NL16 - ES08,1.650440387251774
DE47 - IT48,1.6504867507506262
DE25 - LV10,1.6505814539426293
DE - ES,1.6506470974951033
EE71 - NL66,1.6507318697149265
DE31 - IT45,1.6510572738037956
EE71 - BE99,1.6510596461890705
BE34 - LT68,1.651109785395553
DK - DE,1.6511546907505918
SE74 - NO04,1.6513044920909732
LT - NL,1.6514724379760206
IT20 - DE60,1.6516823173063473
ES08 - DE49,1.651817510401224
DE41 - NL59,1.651862017162315
NL27 - DE69,1.6518772248392166
NO59 - NO05,1.6521836243671149
NO60 - NO79,1.6523299027007157
DE67 - ES08,1.6524685569453625
DE31 - IT15,1.6526027536574295
DE74 - IT74,1.6526520342259972
SE81 - SE41,1.6527295854940351
FR72 - GBRM,1.6527382878298977
BE21 - FR94,1.6529104931883618
IT70 - DE85,1.6529730335408677
LV45 - FR62,1.6530592491267926
BE44 - FR76,1.6531731224596342
BE85 - GBWS,1.6533680299034759
BE85 - GBNG,1.653416398754577
LU96 - FR35,1.6534862771084144
SE52 - NO70,1.6536939332734966
NO57 - NO70,1.6537079632793712
NO69 - NO79,1.6537982246348302
BE38 - LT68,1.6539892043704405
BE79 - GBCB,1.6541015256054896
LU - AT,1.6543887427786124
NL61 - GBMK,1.654550813045426
LV52 - IT17,1.6547393077478376
CZ37 - LV36,1.6547558959539734
DK83 - NO20,1.654931415981975
SE30 - NO26,1.6550876661257816
LV37 - BE48,1.6551137333536765
DK70 - NO67,1.6553407442766699
SE30 - NO29,1.655404853577282
IT42 - IT04,1.6554491267671376
FR80 - GBME,1.6555133380139073
DE49 - ES30,1.6558044994691314
NL29 - FR94,1.6558501314290852
SE65 - NO70,1.6558565084337085
BE42 - GBNN,1.65596169511213
DK70 - NO62,1.656011425027351
LVLV - SK91,1.656023163936024
IT21 - NL74,1.65624819543438
LT72 - IT16,1.6562778326405498
GBSY - DE50,1.6563403763585234
IT70 - SK90,1.656488705699879
DE47 - IT40,1.6566695243790832
DE56 - DE68,1.6566963584664107
PL05 - DE65,1.6571466579703735
GBTF - FR77,1.6572842670197188
NO16 - NO56,1.657342760248717
DE25 - ES39,1.6573967016918876
IT10 - IT20,1.6577893728037636
FR59 - LU53,1.6579240065606686
PL24 - LV50,1.6580200526835303
FI - BE,1.6580369620631297
FR14 - ES19,1.658285888457137
PL62 - BE22,1.6583945756560623
NO53 - NO70,1.6584348242355915
SE41 - NO62,1.658585111233831
DE49 - ES31,1.6587311539462948
DE82 - DE86,1.6587427308300864
CH41 - SI42,1.6594611151267207
BE85 - GBPL,1.6595755800347431
IT37 - BE31,1.6596716077181715
FR71 - LU53,1.659686773667981
FR59 - FR93,1.659753375702327
BE55 - FR76,1.6599783299687563
DE59 - DE73,1.65998079340054
FR28 - IT44,1.660041870018183
DE64 - FR63,1.660143234758732
LVLV - BE67,1.6606746178456397
SE51 - NO71,1.660837077006716
NO53 - NO60,1.6609115698673451
DE20 - FR59,1.6610734436352916
FR19 - ES08,1.6611161679136388
SE41 - NO76,1.6612230541992845
DE64 - HU82,1.6614070108614398
NO34 - DK49,1.6614340212615297
GBSA - FR59,1.6616558568049586
DK75 - DK70,1.6620022702794741
NL43 - FR94,1.66200445177874
DK26 - NO50,1.6620117854448087
DE31 - IT46,1.66245749216844
DK26 - NO60,1.6626874416541944
DE - FR,1.662736467450244
IT04 - CZ25,1.6627580563543933
BE46 - GBRM,1.6628654425059004
NL35 - NL53,1.6631677968185534
BE87 - GBWA,1.663408689089742
PL99 - DE35,1.663409812387695
NL10 - FR11,1.6635512995827964
NL17 - FR94,1.6635540798272894
ES08 - FR77,1.6636793313912719
NO14 - NO60,1.6637714320719852
NL48 - GBBS,1.6637718896088887
EE87 - NL57,1.6637874426813501
LT99 - BE71,1.664022711266959
NO54 - NO60,1.6640418186096486
NO70 - SE50,1.664239486288293
EE87 - NL16,1.6644920255149902
EE - NL,1.6645378062172644
CZ78 - IT87,1.6645480184561188
EE87 - NL27,1.6646318379014904
LVLV - CZ27,1.6646890084765351
EE87 - NL14,1.6647307121030288
GBDN - DE47,1.6648450226447047
DE90 - DE50,1.6648496390430747
NO53 - SE61,1.6648721225006642
LV37 - BE16,1.6649900171338177
EE87 - NL23,1.6650023056731966
NO20 - NO40,1.6651673745868494
EE87 - NL33,1.6652417737442613
SE37 - NO15,1.665275191293456
IT47 - DE04,1.6652934377334567
GBRH - DE65,1.665309880535897
EE87 - NL48,1.6655244099739366
NO06 - NO20,1.6655567697022706
DK26 - NO43,1.6658909950029726
DK26 - NO28,1.6659030946934195
GBSY - DE45,1.665915604351707
GBDE - FR45,1.6660196255515076
DE44 - DE44,1.6661624342045136
FR62 - GBYO,1.666293866192818
DE54 - FR61,1.666501402741371
DE30 - LU53,1.66673923434311
NO72 - NO06,1.6668273243928142
PL52 - DE01,1.6669025968289883
DK26 - NO04,1.666934257978484
PL55 - BE40,1.6670051159093993
DE59 - DE47,1.6670139596377598
IT24 - DE76,1.667078291964871
NO28 - DK40,1.667395346839061
DK41 - NO26,1.6674728872324482
NL27 - ES08,1.6674743578193791
FR91 - IT36,1.6675699081262059
BE35 - GBCB,1.6680145791045007
DE50 - AT23,1.6680995214224832
NL48 - DE06,1.668170210970208
LV32 - FR62,1.668616860667749
NL19 - FR76,1.6686375848618462
NO20 - DE18,1.6686930922255856
DK70 - FR59,1.6687492178150636
BE39 - DE94,1.6689370199771871
NL14 - DE73,1.669038521844962
NL30 - FR94,1.6691087049408793
DE97 - NL39,1.669162089955354
IT37 - DE68,1.6692124451780377
SE29 - NO14,1.6694891520433504
DE53 - DE41,1.669983142000386
LVLV - FR62,1.6701087011070692
CH41 - CZ66,1.670325586603899
BE85 - GBL2,1.6703781842889178
LV21 - FI52,1.6705287594735025
NL99 - NL11,1.6705480712468963
NO60 - NO13,1.6708586603059332
IT25 - DE59,1.6715157103269023
IT21 - IT29,1.6715811314494864
NL10 - FR31,1.6718286610211484
SE42 - NO70,1.6720463941701444
BE08 - AT26,1.6724041689988356
GB - DE,1.6724299215698841
FR80 - GBNG,1.6724863228034332
NO36 - SE79,1.672501435454087
DE27 - ES17,1.6727395140647319
DE27 - ES50,1.672992973775978
GBME - DE41,1.6734136921859544
NO72 - NO20,1.6735644605691622
IT10 - IT21,1.673740762083036
SE15 - DK26,1.6737512762323483
NO28 - SE26,1.6738418410546054
DK26 - NO26,1.673919961149935
NL50 - FR35,1.6741958697592714
DE97 - DE20,1.6743688431902692
DE47 - IT44,1.674641952394608
SE25 - FR59,1.6747206353900916
DE - AT,1.6750821323666516
LV10 - NL54,1.6751526253688398
IT37 - DE94,1.6756337146011588
BE20 - LV21,1.675734758621398
PL44 - NL38,1.6757609810356373
FR77 - FR13,1.6757805679436322
NO30 - SE61,1.6759068714881322
NO54 - DK63,1.67611460974374
CZ39 - BE36,1.676127031182159
NO06 - NO60,1.676136599549722
LU53 - GBCW,1.6765275272225812
LV37 - DE39,1.6765912629274948
FR41 - IT44,1.6766200920242225
DE75 - DE65,1.6767744645555491
DE67 - DE64,1.6768482636941824
BE24 - FR49,1.6770263111419297
NO70 - SE43,1.6770541562187196
NO60 - DK99,1.6772078673704558
BE88 - ES26,1.6773133482539055
NO68 - NO70,1.6774826190691163
NO76 - SE65,1.677568420484063
GBM2 - GBME,1.6776250265923092
DE67 - FR67,1.677779733117307
GBOL - NL38,1.6778067558648606
SE33 - DK04,1.6778599467564537
BE47 - DE88,1.6782200151315667
IT35 - IT45,1.6783353811467194
NL57 - ES08,1.6784722910188388
LV10 - LVLV,1.6785999041758513
NL53 - FR60,1.67872799716057
GBME - FR45,1.6787883928366825
DE52 - DE56,1.6789820050351885
NO52 - SE69,1.6791446485756547
LV10 - BE09,1.679204277159336
DE31 - IT40,1.6792755235643775
DE29 - FR77,1.6792886000252736
BE91 - GBCM,1.6793479035599606
EE71 - NL41,1.679722601585068
FR59 - DK62,1.679965856034067
FR26 - FR38,1.6800959937848543
SE41 - NO68,1.6801327379471107
DE49 - DE44,1.680360152101886
SE25 - NL69,1.6804480726404336
DE47 - FR91,1.6807070467956515
SE37 - NO23,1.6809492699717927
DE56 - FR69,1.6809841828571692
SE66 - NO43,1.6810205675516419
FR80 - FR95,1.681476964041628
BE91 - FR69,1.681482887128041
FR62 - FR33,1.6815170354196654
NO30 - SE14,1.681563363440299
DE59 - PL70,1.6817217854751556
BE85 - GBBD,1.681807297775367
BE88 - GBNG,1.6819802605539784
DE50 - DE65,1.6820073468015044
NO30 - NO71,1.6820299109577534
BE08 - GBB7,1.6820553023532854
PL85 - NL59,1.6822733453099328
SE79 - NO68,1.68231011588107
NL42 - ES08,1.6823101955081345
IT70 - DE30,1.6823333593205092
DE35 - FR10,1.6825222938918092
DE74 - IT75,1.6826003880629903
DE29 - IT26,1.6827994254012681
FI24 - BE22,1.6828774373702304
LV52 - IT35,1.6829143869902676
DE56 - FR27,1.683493530186486
BE42 - GBB4,1.6835134404872625
DE79 - SK90,1.6835263201226764
DE39 - FR62,1.6836419421766622
IT10 - IT15,1.6836998226103397
CZ28 - IT47,1.6837865034460273
NL29 - NL30,1.6840980681069613
DK71 - NO20,1.6843689512934072
FR26 - NL27,1.6844582884115953
FR60 - FR33,1.6845401217067077
FR80 - IT46,1.6846994638093693
IT - HU,1.6847623387471888
SE54 - NO40,1.6848371299192757
IT29 - IT13,1.684881008684581
DE47 - IT47,1.6849355147859013
DE29 - FR60,1.6849946514431882
NL60 - DE06,1.6850454787485774
FR44 - FR39,1.6853786831005615
FR35 - GBBS,1.685401065551364
EE71 - NL27,1.6855754141160262
FR44 - ES08,1.6857124828705925
DE56 - FR76,1.685748041730263
IT38 - BE80,1.6857885463778735
BE76 - GBTN,1.6857947077075222
LVLV - NL76,1.685827083042867
HU82 - IT04,1.6858550833432777
NO76 - NO31,1.6858715514367022
SE41 - NO50,1.6860579101129576
NO30 - NO64,1.686203196234481
LVLV - NL54,1.6863995325097274
NO30 - NO59,1.6865040858316724
SE60 - SE41,1.6865486252884827
NO70 - SE54,1.6866359226205854
BE - CH,1.6870360595999354
NL81 - BE99,1.6874328456742846
LVLV - SK83,1.6875829296567941
GBRM - GBME,1.6876161928434312
NO24 - DK48,1.6876891318996217
LU53 - DE14,1.6877833836819942
SE80 - DK26,1.6879075536624502
DE16 - PL96,1.6880785315955686
FR77 - IT20,1.6882086858926644
IT31 - DE97,1.6885452857485803
FR74 - DE59,1.6886776487440212
BE44 - FR14,1.6887899136681879
DE47 - IT70,1.6891524604994863
PL72 - DE13,1.6896381438723966
NO60 - SE74,1.6896606087286539
DE56 - DE65,1.689701627191004
NL17 - ES08,1.689791419297673
DE16 - SK90,1.6898594451451294
BE87 - GBNN,1.6898743720723626
DE64 - DK83,1.6898921464701673
DK84 - NO20,1.690197242066215
